review,rating,sentiment
"The reviews of this place are all over the map.    We only stopped in for drinks and an appetizer after a hike.  It was too early for dinner, so this review will be a bit limited. But this place is far superior to that disappointing Brew Pub right down the street.It was about 4, and we had just finished a hike on Mt Everett. First thing we notice, this place is staffed by folks who actually appear to be Mexican. That's a good sign. Chips, fresh salsa, and water were promptly delivered.   We each had the El Corazon margarita, on the rocks. Mine with salt, the missus without.  They were a tad expensive at $12 a pop, but very good.  I prefer Cointreau over Grand Marnier, but they didn't seem to offer that option.   Still, good second choice, better than Triple Sec.We also shared a Ceviche, and that was very nice too. Big chunks of white fish, and other stuff in there.  Served with more freshly made chips.   They were chowing on salad with large grilled shrimp at the table next to ours, and that looked pretty good too.   If the opportunity comes up,  we will certainly give the full dinner a shot.   The only nit, and it's a small one, is that they could use something to block the noise from the busy street.",5.0,1
"Xico is so great. The food is flavorful, fresh, and wholesome. The waitstaff is fun and friendly, and the ambience is lovely. We've been eating at Xico for years and will continue to for many more!",4.0,1
"Ambiance - fantastic!  We sat on the spacious outdoor veranda which had beautiful low lighting and lots of great wild-looking plants all around. Service - also excellent!  The waitress was friendly, professional, and helpful. Food - good. I ordered a non-traditional Mexican dinner of spinach salad with apples and goat cheese & a side of grilled corn on the cob with lime and sea salt. Price - my one major complaint. We paid $13 for an appetizer of guacamole which was definitely not quite that special.",5.0,1
"Authentic Mexican!   Quality seafood, great seasoning, very rare to find in the northeast. We loved all the offerings. Our praise to the chef.Carol review helps others learn about great local businesses.Please don't review this business if you received a freebie for writing this review, or if you're connected in any way to the owner or employees.b",5.0,1
"It's hard to express just how lucky we are to have Mexican like this in New England. So good, every time, for over decade of visiting.",4.5,1
"Staff was friendly but seemed inexperienced, waitress forgot several requests and had to go back to find out answers several times. Food was very bland, tortillas were not warm, my chicken chilaquiles had no chicken. (Manager was helpful and corrected this) Tacos were thrown together, overall not authentic.",4.0,1
Loved this place - as previous reviews note chips/salsa are rationed or you are charged & drinks - while delic - are too pricey - 12$ for normal sized margarita! That being said I got the 3 diff flavored of enchiladas and they were the best I have ever had but for 15$ portions are small. It's a ramekin size of rice on the side. My cat eats more! The mole sauce in particular was tdf! My bf got the carnitas and loved it. Flan was a huge disappointment - tasted burnt :(,5.0,1
"I have been here a few times now and every time I am so satisfied. The food is always amazing and very fresh. I always get the guacamole to start which is so fresh and delicious. I have tried several things on the menu and everything always surpasses my expectations. The atmosphere, especially outside in the summer is so quaint. All the staff is very friendly and has get service. I will definitely continue to go here and bring new guests with me!",5.0,1
"This is our most favorite authentic Mexican restaurant in the Berkshires. We tried another Mexican restaurant last night to check it out and it just didn't even compare to their delicious food. If you check them out, you won't be disappointed! Best guacamole ever:)",5.0,1
"There is quality food, this is one of my favorite restaurants the dessert,  guacamole and burritos are all amazing.",3.0,0
"Excellent margaritas- I had the Pomagrita- w pomegranate juice on the rocks no salt & we had Camarones Machos Grande- excellent marinated & grilled shrimp which they served as an appetizer rather than an entree, Quesadilla con pollo w fresh guacamole & jalapenos. Dined al fresco as it was 70s & sunny. Excellent service. The Mole sauce is suppose to be amazing but didn't try it. Typical decor- very colorful.",5.0,1
"Perhaps some of the most delicious, fresh, authentic mexican food I've enjoyed in the Northeast to date. I'm sure there are less discovered restaurants and simplified menus to be seen, but frankly I don't believe purist is always perfection. Their guacamole is very simple with avocado, cilantro, tomatoes, onion, and just the right squeeze of lime. Seafood, Mole, Tofu, Tacos... What can't be enjoyable here? Their nonalcoholic drinks are magnificent on a hot evening and round off fine meals complete with wonderful deserts from crepes to sweet milk cake.",4.0,1
